comment_id,author_name,topic,video_title,video_channel,text,annotator_1_label,annotator_2_label,annotator_3_label,sentiment_label
Ugy2iKaywZIpk1_mEhF4AaABAg,@Buildit2Earnit,Video Games,Horror Games Be Like:  #shorts #horrorgaming #scary,amandaprescottfx,67,neutral,neutral,neutral,neutral
Ugwgs-_M_e1OdnEyxpR4AaABAg,@Magic-Micro,Video Games,When you realise Video games are Unrealistic!,Military Might ,Gaming logic never fails to make us laugh!,positive,positive,positive,positive
UgxfeYgPVRMiAUQEyG94AaABAg,@efsaneandroidgames4262,Video Games,MXGP 2021 - The Official Motocross Videogame Gameplay,MYLTIMYLT,Great video!,positive,positive,positive,positive
UgzkRkZCZp73nVoIS0d4AaABAg,@CyanWave2,Video Games,POPULAR VIDEO GAMES in LEGO...,TD BRICKS,Everything that you created should be a Lego build,positive,positive,positive,positive
UgxTV6nBmt-Wc7TTr1Z4AaABAg,@CatsHaveEars,Video Games,10 Best NEW Games To Play In August 2026,Force Gaming,Overall pretty meh with a handful of remakes to top,negative,negative,negative,negative
UgxenLXNyavgQU0JwYN4AaABAg,@JustinCho-d4v,Video Games,"Video Games but every ""Games"" is replaced with Frigigigigigigigi",SmilyCookieBone,Flint and sTeEl cHiCkEn JoCkEy i Am sTeVeEeEeEe,neutral,neutral,positive,neutral
UgxeCm38JhcROY10E814AaABAg,@AjayKumar-f2w7c,Video Games,Scania truck driving 4K video | Truck Simulator Ultimate #game #games #truck #simulator #gameplay,THE HIYAA GAMING ,Bhai mujhe support dikhao,neutral,neutral,neutral,neutral
UgxaxMBDcZNH8PAuZDR4AaABAg,@Mindaugas-Jūratė-Barvm6xg3os7s,Video Games,Video Games - Lana Del Rey - Lyrics,MegaMf97,"Uštai virai limpa 😅 prie manes VIRO 😅Apgailėtinos reklamos😅😅😅
SLAPUKAS 😊",negative,negative,negative,negative
UgzO1TTb5TC41GEj51x4AaABAg,@brickerfis,Video Games,"Retro Game Stick, 4K HDMI #games #gaming #game #retrogaming #retrogames #ps5 #ps4  #gameshorts",Sparrow Industry,Bhai m22,neutral,neutral,neutral,neutral
UgwRwy1Kfrfi00hkhgZ4AaABAg,@serial-designation-v-7,Video Games,Video Games That Were Pulled,Sambucha,What abt the indie incest game it was banned for containing stuff..,neutral,neutral,neutral,neutral
Ugz5bkPHX28-eB_IRmZ4AaABAg,@Ghost2Most-q5h,Video Games,04 - Video Games - Lana Del Rey,Yeyden Zoé Vega,"I only ever listen to underground artists who aren't very well known, but I haven't heard a lana del Rey song that I didn't like",positive,positive,positive,positive
UgwHM3CFqIrASOmDtS94AaABAg,@Bluestone0001,Video Games,Video Game Glitches be like… pt. 5 #gaming #shorts,NicsNite,The gmod error is real,neutral,neutral,neutral,neutral
Ugx-b8UNVxh_nXUc7Gl4AaABAg,@ahh_yes_mr_bax,Video Games,The Friend That's Too Good at Video Games,CircleToonsHD,"Memory recovered: was hanging with my boyfriend and his friends and we started playing a fighting game before bar hopping. I had not played it before, but I am an avid gamer anyway. So when I completely dominated my BFs friends (to the delight of my bf), all his friends were angrily demanding I must have played before. 

Made most of them rage quit. Still had a great night out and we all got along well, they just didn’t play games with me anymore lol",positive,positive,positive,positive
UgzR455TSnjqs4j0XgV4AaABAg,@SarukKhan-n1z,Video Games,Gaming in Year 2067,Adhemz,"Bhai mera naam Shubham hai,               agar aap Mein Dam Hai to, launchpad se 20 m duri ka loot karke aapko 5 bande Ko kil karna hai,     agar yah challenge complete kiya to 10 bande aapko turant subscribe Karega❤❤",neutral,neutral,neutral,neutral
UgwyJZhQRmn5FoZETld4AaABAg,@teclianoishtar3004,Video Games,Your man is a 🚩 if he plays these video games,JourdanGames,The Destiny 2 flag aged badly 🤣.,negative,negative,positive,negative
UgxPutZ279CuzS9ywNB4AaABAg,@lauratomei1903,Video Games,Why you should never play video games in class #shorts,Zach King,"He doens'tneedoscar, oscar neeas nim.",positive,positive,positive,positive
UgzPKy-PdEIVf78uxLh4AaABAg,@Anku-p6p,Video Games,Ramp Car Racing - Car Racing 3D - Android Gameplay,Gaming aadii ,https://youtube.com/shorts/Cuxt3zFQLPg?si=hFjwsKVKwyvyfVdH,neutral,neutral,neutral,neutral
Ugy_O4W2mTlyORYM0YF4AaABAg,@Gi0ee_bura12,Video Games,This goes hard.👀 #gaming #starwars #darthvader #videogames #trending #shorts #lightsaber #4k #jedi,Bloooski,what is the game’s name,neutral,neutral,neutral,neutral
Ugxzi6VarIMTwQjm4dR4AaABAg,@OVERHE4TED,Video Games,Lana Del Rey - Video Games (Piano Karaoke),Sing2Piano | Piano Karaoke Instrumentals,I’m trying to rewrite some of it so I can sing it for my school talent show,positive,neutral,neutral,neutral
Ugz5tSRHxJ9dA7Cw8gd4AaABAg,@Tuna_Fish_257,Video Games,KIDS CRASHING OUT OVER VIDEO GAMES!,Foltyn Reacts,I Don't Murder The TV Bro,neutral,neutral,neutral,neutral
UgzvrKhII2T7ujxJBdZ4AaABAg,@JoelAmorim-w9z,Video Games,I don't want to play this game 😂 | Funny animation,4M Animation,😂😂😂😂😂😂😂😂😂,positive,positive,positive,positive
Ugx9k6IWNcpihocJIlV4AaABAg,@Brody-i8x,Video Games,Mario Party 10 Minigames - Mario Vs Peach Vs Luigi Vs Daisy ( Master COM ),JinnaGaming,Shhgeeegh,neutral,neutral,neutral,neutral
UgxwKDIymIXBGI2WFuB4AaABAg,@brothersean1060,Video Games,"If you’re playing video games, then you are a child!",orthodoxnet,Facts,positive,positive,negative,positive
UgwPMDGgnO_8oSEgv0R4AaABAg,@GuliHamidova-s5t,Video Games,Mario & Sonic At The Olympic Games Tokyo 2020 All Events New Record Full HD,StartPlayX,morning X Sonic,neutral,neutral,neutral,neutral
UgxoBv2rRkQEFJRm3FN4AaABAg,@SirslimyYT,Video Games,Video Games That Inspired Killers,Sambucha,This is why every parent on the world says video games are bad,negative,negative,negative,negative
Ugy75iz_RccGRPfqerV4AaABAg,@egnoyonff3855,Video Games,Do Video Games Make You Smarter?,Gohar Khan,I HAVE LEARN MANY THINGS FROM MIMECRAFT,positive,positive,positive,positive
Ugwhy8edqKzrY5QBBmh4AaABAg,@Alexandrredirect,Video Games,Cars 2 The Video Game Mods: Can You Beat Lightning McQueen in These Racing Games,MYLTIMYLT,"Nice, new holley Caixadibrita Estilizada Race car number 7 link 400-500 Subscribers finished, Original Racer holley number 7",positive,positive,positive,positive
Ugyj0zMUn6q8aW3NsY94AaABAg,@NallaBeatmaker,Video Games,Peak of Video Game Graphics? KCD2 Looks Insane!,Focus on Gaming,Yes there is diff bw realistic and beautiful,neutral,neutral,neutral,neutral
UgznsIqy6HNKsmBrz7V4AaABAg,@Muimitokito,Video Games,Lana Del Rey - Video Games,LanaDelReyVEVO,"Would you still believe that anyone now is still listening to her old song. Her songs are amazing. 
Anyone in August 2026?",positive,positive,positive,positive
UgySjuvNUQZsmSEuvup4AaABAg,@ChristianBock-m5b,Video Games,How Video Games Evolved in 68 Years 🎮 #shorts,Learn Tech Gaming,Most Wanted 2012 Mentioned!!!!,positive,positive,positive,positive
Ugwes9suIFBOnom0pAp4AaABAg,@Butch-w3x,Video Games,Lana Del Rey - Video Games (Lyrics),Lost Panda,I wanna make out with her velvety voice.lol❤❤❤,positive,positive,positive,positive
UgzvMvPUGRzD0MTX1pp4AaABAg,@AdamDarbyshire-u2p3b,Video Games,Tenacious D - Video Games,Tenacious D,It's it funny 0:58,positive,positive,positive,positive
UgxhgiieuVh8JERItAx4AaABAg,@lifesecrets7957,Video Games,Cool creative smart fun game videos that you can't miss. #100,Great_Painter,Bhaiya aap kya kar rahe ho aapane uski chij dikha diya,negative,neutral,negative,negative
UgzR-iCkQ0I74nnV3Fd4AaABAg,@FluxyYTube,Video Games,How Video Games Punish Stealers,Sambucha,I think i got the first one before,neutral,neutral,neutral,neutral
Ugw-gLWI8-_pW9jK9zF4AaABAg,@martrelleadams5406,Video Games,16 PERFECT 10/10 Games That Will Make You Love Gaming Again!,Playverse Gaming,Greedy Ubisoft should not be on the list,negative,negative,negative,negative
UgzFmHw1uHk-4cedN6x4AaABAg,@VirginieDiez,Video Games,Mario Kart 8 Deluxe - All New DLC Courses (DLC Booster Pack 1),Sirloin,Nonrhtg et Icass aussi ils ont,neutral,neutral,neutral,neutral
UgwNCCSgzybuejeDx3R4AaABAg,@camilagoveiamillamilla2837,Video Games,VIDEO GAMES AT 3AM 😝😱 #humor #homealone #babyduck,Packy Films,Play do vídeo,neutral,neutral,neutral,neutral
Ugw7xII_FWeVxI_k_hV4AaABAg,@aII-0f-the-above,Video Games,Horror Games Be Like:  #shorts #horrorgaming #scary,amandaprescottfx,I actually got scared from the jester,negative,negative,negative,negative
UgxkChNFJ_G6MpvJFo94AaABAg,@imoverhere8327,Video Games,When you realise Video games are Unrealistic!,Military Might ,Ew… he’s a… lefty…,negative,negative,negative,negative
UgwLIM_Kb2fP51p3-0l4AaABAg,@GamesTheChannel,Video Games,MXGP 2021 - The Official Motocross Videogame Gameplay,MYLTIMYLT,Very Nice video.,positive,positive,positive,positive
UgxYBpqTqVuA3ef0qN14AaABAg,@GojoSatoru-w6h4n,Video Games,POPULAR VIDEO GAMES in LEGO...,TD BRICKS,Dino game ￼,neutral,neutral,neutral,neutral
Ugwfjg_-3--86nScc9F4AaABAg,@YOUSPEARCHUKINGCLANKER,Video Games,10 Best NEW Games To Play In August 2026,Force Gaming,Need hair dye man,negative,negative,negative,negative
UgyTH-wphjlALrQTuoV4AaABAg,@Simplyirresistiblebeauty,Video Games,"Video Games but every ""Games"" is replaced with Frigigigigigigigi",SmilyCookieBone,I love playing FRIGIGIGIGIGIGIG,positive,positive,positive,positive
UgyGAPZmM-yKoEjfNql4AaABAg,@VasudevPanwar-qk4dp,Video Games,Scania truck driving 4K video | Truck Simulator Ultimate #game #games #truck #simulator #gameplay,THE HIYAA GAMING ,Price please,neutral,neutral,neutral,neutral
Ugy2L42pKsTphbnTZER4AaABAg,@Lily-Liky13,Video Games,Video Games - Lana Del Rey - Lyrics,MegaMf97,anyone here 2024❤😊,positive,positive,positive,positive
UgzmmlLD-e8fcCjlLzJ4AaABAg,@georgembissa8638,Video Games,"Retro Game Stick, 4K HDMI #games #gaming #game #retrogaming #retrogames #ps5 #ps4  #gameshorts",Sparrow Industry,I have this to,neutral,neutral,neutral,neutral
UgxYlK9KnCD-pqfTQQ54AaABAg,@ROB16372,Video Games,Video Games That Were Pulled,Sambucha,"Multiversus was diabolical 😭 
I never even got to properly enjoy it",negative,negative,negative,negative
UgyxHzT5AJEn-NGO2u94AaABAg,@johnlamont2041,Video Games,04 - Video Games - Lana Del Rey,Yeyden Zoé Vega,SNL Performance #1. Daniel Radcliffe: Ladies and Gentlemen Lana Del Rey,neutral,neutral,neutral,neutral
UgxhJ5b7o6W2ToFZY994AaABAg,@redzuan07saad37,Video Games,Video Game Glitches be like… pt. 5 #gaming #shorts,NicsNite,Me realizing I have the same fork as yours 🫪,neutral,neutral,positive,neutral
Ugz3K75nyKctNFRpXEZ4AaABAg,@8BitPeashoot,Video Games,The Friend That's Too Good at Video Games,CircleToonsHD,This is how my friend felt after I beat the first 2 Deltarune bosses faster than him (he hates Deltarune now and won’t admit it),neutral,negative,neutral,neutral
UgyHFNnQGkXoW69SvQR4AaABAg,@Sarr_gaming2,Video Games,Gaming in Year 2067,Adhemz,😂,positive,positive,positive,positive
UgxKhS9FYiN8uuXgFJ54AaABAg,@mikestacey7226,Video Games,Your man is a 🚩 if he plays these video games,JourdanGames,I be fishin while my wife goes to the mines,neutral,neutral,positive,neutral
Ugw24yMevEyHr6g2y454AaABAg,@TinyToonGalaxy-s8,Video Games,Why you should never play video games in class #shorts,Zach King,Gi,neutral,neutral,neutral,neutral
Ugw3aVFAaiuv7RD12pJ4AaABAg,@ImranPathan-f9s,Video Games,Ramp Car Racing - Car Racing 3D - Android Gameplay,Gaming aadii ,Comments,neutral,neutral,neutral,neutral
UgxDnmVxW5Q3kE9s98R4AaABAg,@JamestheDame22,Video Games,This goes hard.👀 #gaming #starwars #darthvader #videogames #trending #shorts #lightsaber #4k #jedi,Bloooski,"That wasn't a health bar, that's his patience meter.",positive,positive,positive,positive
Ugz7e0ojGENdM5-aZP54AaABAg,@jienifei,Video Games,Lana Del Rey - Video Games (Piano Karaoke),Sing2Piano | Piano Karaoke Instrumentals,"Hi, am I allowed to use this for a cover and upload it on Spotify? I’m just starting out to make music and don’t have an audience yet, so I won’t make any money out of it.",neutral,neutral,neutral,neutral
UgyMvUngxctSyBOEROV4AaABAg,@Tuna_Fish_257,Video Games,KIDS CRASHING OUT OVER VIDEO GAMES!,Foltyn Reacts,I Crash Out On Roblox When I Get Glitched Out Of The Game I'm Playing,negative,negative,negative,negative
UgzHFix8C59ntaXhyZd4AaABAg,@theamazingshowwithjamaica1885,Video Games,I don't want to play this game 😂 | Funny animation,4M Animation,Youtube used to be so cool now it just AI generate and filters we used to be able to have games then we play,negative,negative,negative,negative
Ugxen5VCyrRBVGtTIbZ4AaABAg,@margiecalupas-r6f,Video Games,Mario Party 10 Minigames - Mario Vs Peach Vs Luigi Vs Daisy ( Master COM ),JinnaGaming,37:10 Yay!!!!,positive,positive,positive,positive
UgweP0ITTQD2KiXnY-x4AaABAg,@MirageMancer,Video Games,"If you’re playing video games, then you are a child!",orthodoxnet,I think he is correct as a blanket statement. There are exceptions of courses however it's a weapon of desensitize. That said father final fantasy x brought me to God,neutral,neutral,neutral,neutral
UgyKKJOwL8vKU4BUrU14AaABAg,@sleepy-folds,Video Games,Mario & Sonic At The Olympic Games Tokyo 2020 All Events New Record Full HD,StartPlayX,I once got 786 in surfing 🏄‍♂️,positive,positive,positive,positive
UgzRyWj63WT1iHSCBDZ4AaABAg,@Poopboy1999,Video Games,Video Games That Inspired Killers,Sambucha,It's just funny how gamers blame guns for shit.,negative,negative,negative,negative
Ugy2U-VxRQwSaZTg4214AaABAg,@Abobusolulo,Video Games,Do Video Games Make You Smarter?,Gohar Khan,ROBLOX,neutral,neutral,neutral,neutral
UgxxIL8O3_zqfejSfkJ4AaABAg,@fgvcosmic6752,Video Games,Peak of Video Game Graphics? KCD2 Looks Insane!,Focus on Gaming,"If it looks like nothing you've ever seen before, it probably doesn't look like real life",neutral,neutral,neutral,neutral
UgyrLxo2sYlyTYVT8v54AaABAg,@ClaudiaCullen5678,Video Games,Lana Del Rey - Video Games,LanaDelReyVEVO,Lana's songs makes me go to sleep 😴,positive,positive,positive,positive
UgxiJ7_w1zwYmazIsDV4AaABAg,@I_AM_KIRA_911,Video Games,How Video Games Evolved in 68 Years 🎮 #shorts,Learn Tech Gaming,Hey guys I guess they deserve a thank you so much ❤️❤️,positive,positive,positive,positive
UgxPGxxdAYtuIjFIQpR4AaABAg,@Surya_sree07,Video Games,Lana Del Rey - Video Games (Lyrics),Lost Panda,"ChatGPT suggested this song to me, and now I'm in love with it 🤍",positive,positive,positive,positive
UgxER7daRrYytoQpnDt4AaABAg,@reneepierre9228,Video Games,Tenacious D - Video Games,Tenacious D,I actually kind of thought this was really funny at first,positive,positive,positive,positive
Ugwp8V55Nqma58spJUB4AaABAg,@Saifgamingking-p4k,Video Games,Cool creative smart fun game videos that you can't miss. #100,Great_Painter,"ᴳᶦʳᴸ, TᕼIՏ 𝒾𝒮 íղαթթɾօթɾíαԵҽ 𝕒𝕟𝕕 𝔀𝓱𝔂 𝚊𝚛𝚎 𝙮𝙤𝙪 𝘚𝘪𝘯𝘨𝘪𝘯𝘨 𝖎𝖓 𝐓𝐡𝐞 𝔟𝔞ℭ𝔨𝔤𝔯𝔬𝔲𝔫𝔡?",negative,negative,negative,negative
Ugz_Ze_VoVOVNfpprz94AaABAg,@UsernameAndPass,Video Games,How Video Games Punish Stealers,Sambucha,Didn’t happen for me❤,neutral,neutral,neutral,neutral
UgwqcMYUOcJlHnMTKol4AaABAg,@gabrielrodriguesteixeiraneves,Video Games,16 PERFECT 10/10 Games That Will Make You Love Gaming Again!,Playverse Gaming,"Best way for adventures when your lazy, is also same as an dream on an display",positive,positive,positive,positive
Ugz8TtO2Jf4jFLxD9G54AaABAg,@VirginieDiez,Video Games,Mario Kart 8 Deluxe - All New DLC Courses (DLC Booster Pack 1),Sirloin,?????,neutral,neutral,neutral,neutral
UgzHncaYgBN8LppQpBB4AaABAg,@Ibbime,Video Games,VIDEO GAMES AT 3AM 😝😱 #humor #homealone #babyduck,Packy Films,😮😮😮😮,neutral,positive,positive,positive
UgyG7uvjVKwL_X8Gxo94AaABAg,@Axolado67diva,Video Games,Horror Games Be Like:  #shorts #horrorgaming #scary,amandaprescottfx,This is how I be walking through the Halloween party. I’m like wait wait wait wait wait wait,positive,positive,neutral,positive
Ugzg-Hxl7l_IPrzPL3d4AaABAg,@ColeScovilleUnitedStates,Video Games,When you realise Video games are Unrealistic!,Military Might ,That’s a Marine not a Soldier,neutral,neutral,neutral,neutral
Ugyxd_UsurtmPKNnOzJ4AaABAg,@GojoSatoru-w6h4n,Video Games,POPULAR VIDEO GAMES in LEGO...,TD BRICKS,Roblox now ￼,neutral,neutral,neutral,neutral
UgwIUEsTz2cSnY-SShB4AaABAg,@nodeflection5827,Video Games,10 Best NEW Games To Play In August 2026,Force Gaming,Game freak still can’t make a good Pokémon game. I have zero faith in them as a company. Game looks ok. Maybe a sale pickup,negative,negative,negative,negative
Ugxzp4hcPVOWsH3cAVR4AaABAg,@fancyguys-mp4,Video Games,"Video Games but every ""Games"" is replaced with Frigigigigigigigi",SmilyCookieBone,"""That not a frigigigigigigigigigigigigigigigigigigigigi"" got me 😂",positive,positive,positive,positive
UgwPDFmooxgVeNzh5E14AaABAg,@NovaPlayTVYT,Video Games,Scania truck driving 4K video | Truck Simulator Ultimate #game #games #truck #simulator #gameplay,THE HIYAA GAMING ,Yees,positive,positive,neutral,positive
UgxswQZiRQfQA6-Za5l4AaABAg,@mollycatterall2985,Video Games,Video Games - Lana Del Rey - Lyrics,MegaMf97,Me and bf both game and this song will be our wedding song 😂,positive,positive,positive,positive
UgwXUuGj5rX75fs7gOZ4AaABAg,@mahmutalimustituna,Video Games,"Retro Game Stick, 4K HDMI #games #gaming #game #retrogaming #retrogames #ps5 #ps4  #gameshorts",Sparrow Industry,1 kol çalışmıyor ne yapılabilir ışığı yanıyor tuşları basmıyor,negative,negative,negative,negative
