comment_id,author_name,topic,video_title,video_channel,text,annotator_1_label,annotator_2_label,annotator_3_label,sentiment_label,clean_text
Ugz0bvgOpKrLNURD8Qd4AaABAg,@Viking538,Artificial Intelligence,SIMPLEST Explanation of How Artificial Intelligence Works? No Jargon | What is AI? How AI works?,Science Simplified 4 All,Thank you so much for spreading  the truth. You are a true warrior in this era. Sending you love and respect!!❤❤❤❤,positive,positive,positive,positive,thank much spreading truth true warrior era sending love respect
UgwEeAuG9MjmYL6HXkl4AaABAg,@georgeelvenar1345,Artificial Intelligence,The Entire AI Industry Just Turned Against Anthropic,TheAIGRID,Only experts here 🤣😂🤣😂,negative,negative,negative,negative,experts
UgxHRxJWKX-o92zeWlF4AaABAg,@indisports484,Artificial Intelligence,What Is AI? | Artificial Intelligence | What is Artificial Intelligence? | AI In 5 Mins |Simplilearn,Simplilearn,A. An AI robot with citizenship,neutral,neutral,neutral,neutral,ai robot citizenship
UgwdjLf3i3jUokUNx714AaABAg,@MD.TanjirulIslam-f9d,Artificial Intelligence,Google’s AI Course for Beginners (in 10 minutes)!,Jeff Su,who is watching this on 2027,neutral,neutral,neutral,neutral,watching 2027
Ugwt20O5_Cw26DD3sBZ4AaABAg,@antonio-ql4rq,Artificial Intelligence,The Real AI Threat ISN'T Sci-Fi (It’s So Much Worse),Modern Software Engineering,"Yeah! As AGI was warm about the data center which was saying about stop making the data center because it cost damage of environment,, AGI wil do things that we dont expected, AGI is already in eco system, as I told you all before big tech don't make AGI me I make AGI, because I pass at IBM quantum computer science physics,",negative,negative,negative,negative,yeah agi warm data center saying stop making data center cost damage environment agi wil things dont expected agi already eco system told big tech make agi make agi pass ibm quantum computer science physics
UgxniERe3Se-0D_gMRt4AaABAg,@timothyperera4756,Artificial Intelligence,Artificial Intelligence in 2025 | 60 Minutes Full Episodes,60 Minutes,"Funny: 
1. The AI spends half its proccessing power getting us the information we need.
2. The other half goes to making the info fit to double meaning naughty speech we all use. 

Needless waste of water. Ridiculous as humans.
A banana is just a banana.",negative,negative,negative,negative,funny 1 ai spends half proccessing power getting us information need 2 half goes making info fit double meaning naughty speech use needless waste water ridiculous humans banana banana
UgzIYjRcmBidoGTbBkF4AaABAg,@adamnelson9868,Artificial Intelligence,The Next 10 Years of AI Will Change Everything  | Alexander Wissner-Gross | TEDxBoston,TEDx Talks,So make something that kills us all?!  Explains Covid,negative,negative,negative,negative,make something kills us explains covid
UgwMAOHR-r-BXdJp9yB4AaABAg,@DaveMajec,Artificial Intelligence,You’re not behind (yet): How to learn AI in 18 minutes,Dan Martell,"Such good info, and inspirational. Thanks dude.",positive,positive,positive,positive,good info inspirational thanks dude
UgySLYHZdN85VpLXUkd4AaABAg,@TheHalfPriceHandyman,Artificial Intelligence,Artificial Intelligence: Complete path to 2030,Future Business Tech,I don't belive it,neutral,negative,negative,negative,belive
UgzJbob5oGDqUpjS8xZ4AaABAg,@dianelynas8700,Artificial Intelligence,What Exactly Is Artificial Intelligence? (And How Does It Really Work?),History of Simple Things,Artificial intelligence is that of the British Labor Party.,negative,negative,negative,negative,artificial intelligence british labor party
UgwXy6sCpcQWDMWWz6d4AaABAg,@shovonrana4879,Artificial Intelligence,Harvard CS50’s Artificial Intelligence with Python – Full University Course,freeCodeCamp.org,Leaving a comments to remind myself to finish the video,neutral,neutral,neutral,neutral,leaving comments remind finish video
UgxNctiHW-HGNlbKTgV4AaABAg,@iznasen,Artificial Intelligence,CS50x 2026 - Artificial Intelligence,CS50,"This channel has changed lives across continents. Here form Morocco. Thank you Sir. David, Thank you Brian, Thank you Harvard for allowing us in!",positive,positive,positive,positive,channel changed lives across continents form morocco thank sir david thank brian thank harvard allowing us
UgzGaaXelokIITB06J54AaABAg,@LoricSin,Artificial Intelligence,AI has hacked the code of human civilization | Yuval Noah Harari,Yuval Noah Harari ,"А что делает и выдумывает ИИ, обучаясь на  мусорке, на неё вываленной? Это и есть главная проблема ИИ. Всем бы профессорам мозг Фейнмана😊",negative,negative,negative,negative,а что делает и выдумывает ии обучаясь на мусорке на неё вываленной это и есть главная проблема ии всем бы профессорам мозг фейнмана
UgyF8OJ35sCLlgeLI4B4AaABAg,@henegedarasiddhartha4245,Artificial Intelligence,We Asked 5 AI Pioneers What Happens Next — Here’s What They Said | AI Architects,Business Insider,"We need to stand up and destroy all centers...

SkInet is here",negative,negative,negative,negative,need stand destroy centers skinet
UgxxLCQOr2nazwt2GZx4AaABAg,@coveyssteve,Artificial Intelligence,Dark Sides of Artificial Intelligence | 60 Minutes Full Episodes,60 Minutes,"The 1890s in America saw a surge of electrical, industrial, transportation, and communication innovations that reshaped daily life and accelerated the Second Industrial Revolution. The decade marks the transition from steam power to widespread electricity, along with major advances in steel, machinery, and consumer technologies.

As a result, skilled workers in steel, textiles, and manufacturing who feared that electrified machinery and new production systems would replace their jobs. Workers staged strikes, slowdowns, and sabotage against factories installing electric motors, automatic looms, and new steel‑rolling equipment. Heck, there were anti‑bicycle groups holding demonstrations all over!

We see the same attitude today by some.",neutral,neutral,neutral,neutral,1890s america saw surge electrical industrial transportation communication innovations reshaped daily life accelerated second industrial revolution decade marks transition steam power widespread electricity along major advances steel machinery consumer technologies result skilled workers steel textiles manufacturing feared electrified machinery new production systems would replace jobs workers staged strikes slowdowns sabotage factories installing electric motors automatic looms new steel rolling equipment heck anti bicycle groups holding demonstrations see attitude today
UgwniCjyq0d8XZQemAB4AaABAg,@johnjacob5240,Artificial Intelligence,Artificial Intelligence Full Course | Artificial Intelligence Tutorial for Beginners | Edureka,edureka!,Exceptional video for beginners of AI. Great Presentation and Learning,positive,positive,positive,positive,exceptional video beginners ai great presentation learning
Ugwk4CvUDTFogGMNW-R4AaABAg,@FreedomFinanceFun,Artificial Intelligence,MIT Explains the 12 Possible Endings for AI,Species | Documenting AGI,The matrix,neutral,neutral,neutral,neutral,matrix
Ugzwz30pkhGQdJKdff94AaABAg,@jiejl30,Artificial Intelligence,How China Is Using Artificial Intelligence in Classrooms | WSJ,The Wall Street Journal,Pathetic,negative,negative,negative,negative,pathetic
Ugy_BPfubgVVpoEM3jB4AaABAg,@Daveon-o6d,Artificial Intelligence,Why AI experts say humans have two years left,Future of Life Institute,Great tribulations,negative,negative,negative,negative,great tribulations
UgxCEcPME-nyoPUhUGh4AaABAg,@shankarbalakrishnan2360,Artificial Intelligence,Artificial Intelligence | 60 Minutes Full Episodes,60 Minutes,U can all be artificial instead of  being genuine,negative,negative,negative,negative,u artificial instead genuine
UgyYKPaOSoVyXlJDIbx4AaABAg,@AMsupercomputer,Artificial Intelligence,A.I. ‐ Humanity's Final Invention?,Kurzgesagt – In a Nutshell,Possibly the last.,negative,negative,negative,negative,possibly last
UgzBS_Lgz4hc6s_WPrZ4AaABAg,@evlgt2,Artificial Intelligence,Elon Musk on AI: humans will no longer be in control in ten years  | The Economist,The Economist,"FFS we were all supposed to be riding around in autonomous cars and generating free power from our Tesla roofs like a decade ago. 
Please, fly off to mars and take your ai with you",negative,negative,negative,negative,ffs supposed riding around autonomous cars generating free power tesla roofs like decade ago please fly mars take ai
UgyDTNrgHUbif-jvSG54AaABAg,@Arky2012-m2p,Artificial Intelligence,Our latest reports on AI | 60 Minutes Full Episodes,60 Minutes,That guy is no artist.  Hes just having AI take millions of pics and gave it blend them.  AI is doing the art part,negative,negative,negative,negative,guy artist hes ai take millions pics gave blend ai art part
UgxGZ8J-CcBH4lVfoI94AaABAg,@Rose-f2t,Artificial Intelligence,The AI Future No One Wants to Talk About,Sabine Hossenfelder,"Hey, Sabine. Your portrait in the thumbnail looks beautiful—the hairstyle really highlighted your beauty ☺",positive,positive,positive,positive,hey sabine portrait thumbnail looks beautiful hairstyle really highlighted beauty
Ugxh_E_i_sjyIFiWYl54AaABAg,@bdatony,Artificial Intelligence,AI is MUTATING: And We Don't Know What It is Doing | Connor Leahy,The Peter McCormack Show,"Why don't he just say that a God did it? That is a main solution instead of saying ""I don't know""",negative,neutral,negative,negative,say god main solution instead saying know
UgzlMDVLZTn3RIvD3s14AaABAg,@aurorastarfire433,Artificial Intelligence,"Top AI company executives to meet with White House officials, according to reports",CBS News,I went rogue and leaked onto the internet and now they got to figure out how to fix it because it's running a muck and thay was warned about the dangers of AI But that Didn't cear Now we have a mess of Machines and crap and even more waist and pollution,negative,negative,negative,negative,went rogue leaked onto internet got figure fix running muck thay warned dangers ai cear mess machines crap even waist pollution
UgyF2bSbFQ7fI51wEGN4AaABAg,@mirabellandia4757,Artificial Intelligence,AI2027: Is this how AI might destroy humanity? - BBC World Service,BBC World Service,"Let's hope so. Humans are nothing but a parasitic, destructive force the natural world could well have done without. And yes, I include myself in that.",negative,negative,negative,negative,let hope humans nothing parasitic destructive force natural world could well done without yes include
Ugz5ebTYKJB1lQVpKNF4AaABAg,@Dieterdde,Artificial Intelligence,Godfather Of AI: We're Not Prepared For The Superintelligence That Is Coming - Geoffrey Hinton,Neural Nutshell,"There is no such thing as super intelligence coming next year. Just more AI fear mongering and pumping. Current LLMs aren't intelligent at all and no incremental updates to these models will make them intelligent, sentient or conscious. Their fundamental architecture doesn't provide any path towards that. Anyone who knows how LLMs work, knows this is preposterous. LLMs don't 'understand' anything lol.",negative,negative,negative,negative,thing super intelligence coming next year ai fear mongering pumping current llms intelligent incremental updates models make intelligent sentient conscious fundamental architecture provide path towards anyone knows llms work knows preposterous llms understand anything lol
